date;RealP1;RealP2;RealP3;AppP1;AppP2;AppP3;Irms1;Irms2;Irms3;Vrms1;Vrms2;Vrms3;PowerF1;PowerF2;PowerF3;Appareil
2019-08-02T16:47:12.708Z;-3.72;39.01;1156.99;-3.72;62.89;1174.49;0.17;0.24;4.50;262.30;261.35;261.15;0.068;0.620;0.984;Cafetière
2019-08-02T16:47:14.763Z;-6.44;34.26;1160.57;-6.44;67.39;1177.48;0.17;0.26;4.50;261.59;262.39;261.61;0.138;0.505;0.985;Cafetière
2019-08-02T16:47:16.817Z;-5.32;35.61;1166.45;-5.32;66.13;1183.31;0.17;0.25;4.51;261.11;260.89;262.66;0.115;0.529;0.985;Cafetière
2019-08-02T16:47:18.870Z;-7.67;33.96;1164.57;-7.67;57.80;1181.66;0.18;0.22;4.52;262.30;260.72;261.65;0.150;0.571;0.985;Cafetière
2019-08-02T16:47:20.924Z;-8.93;36.40;1153.18;-8.93;67.56;1170.07;0.19;0.26;4.48;261.94;262.66;261.16;0.161;0.533;0.985;Cafetière
2019-08-02T16:47:22.979Z;-6.73;34.61;1160.97;-6.73;67.29;1178.15;0.18;0.26;4.50;260.92;261.27;262.03;0.130;0.505;0.985;Cafetière
2019-08-02T16:47:25.032Z;-4.04;31.79;15.51;-4.04;64.88;88.26;0.23;0.25;0.34;262.50;261.28;261.94;0.065;0.478;0.170;Cafetière
2019-08-02T16:47:27.083Z;-1.53;35.60;14.96;-1.53;66.04;86.58;0.17;0.25;0.33;261.52;262.93;262.56;0.023;0.530;0.162;Cafetière
2019-08-02T16:47:29.137Z;-5.94;34.10;16.98;-5.94;69.63;90.27;0.16;0.27;0.34;262.79;261.56;262.27;0.117;0.488;0.177;Cafetière
2019-08-02T16:47:31.189Z;-0.06;29.69;14.52;-0.06;66.72;85.48;0.16;0.25;0.33;261.32;262.41;261.72;0.000;0.435;0.164;Cafetière
2019-08-02T16:47:33.243Z;-3.20;30.89;19.72;-3.20;60.18;86.91;0.17;0.23;0.33;262.10;261.36;262.29;0.068;0.499;0.219;Cafetière
2019-08-02T16:47:35.294Z;-2.10;35.70;14.38;-2.10;64.59;88.53;0.15;0.25;0.34;261.82;262.62;261.17;0.051;0.542;0.158;Cafetière
2019-08-02T16:47:37.347Z;-2.66;37.04;13.56;-2.66;61.30;87.12;0.16;0.23;0.33;261.68;261.57;262.69;0.046;0.604;0.149;Cafetière
2019-08-02T16:47:39.400Z;-3.61;32.70;15.19;-3.61;63.43;85.40;0.15;0.24;0.33;262.21;262.54;261.39;0.077;0.505;0.176;Cafetière
2019-08-02T16:47:41.451Z;1.34;38.09;16.13;1.34;64.77;84.25;0.17;0.25;0.32;261.59;261.53;262.89;0.022;0.587;0.190;Cafetière
2019-08-02T16:47:43.505Z;0.91;30.91;14.14;0.91;63.41;82.65;0.18;0.24;0.32;262.57;262.07;261.34;0.000;0.473;0.169;Cafetière
2019-08-02T16:47:45.556Z;-2.45;34.29;14.61;-2.45;65.38;83.82;0.18;0.25;0.32;261.46;262.51;262.76;0.042;0.520;0.167;Cafetière
2019-08-02T16:47:47.609Z;-2.63;31.64;14.62;-2.63;57.48;88.83;0.16;0.22;0.34;262.51;262.07;261.85;0.048;0.539;0.158;Cafetière
2019-08-02T16:47:49.658Z;-4.32;34.34;13.16;-4.32;63.00;86.33;0.17;0.24;0.33;261.38;263.13;262.37;0.091;0.540;0.151;Cafetière
2019-08-02T16:47:51.710Z;0.26;33.48;16.41;0.26;69.99;88.93;0.18;0.27;0.34;262.87;261.57;262.54;0.000;0.472;0.180;Cafetière
2019-08-02T16:47:53.763Z;-3.01;36.33;13.67;-3.01;64.18;87.67;0.16;0.24;0.34;261.37;262.60;261.67;0.072;0.561;0.148;Cafetière
2019-08-02T16:47:55.815Z;-2.47;36.05;15.00;-2.47;59.25;87.99;0.16;0.23;0.34;262.76;261.69;262.58;0.047;0.608;0.170;Cafetière
2019-08-02T16:47:57.871Z;0.62;34.07;14.93;0.62;66.20;88.12;0.17;0.25;0.34;262.16;262.64;261.08;0.000;0.514;0.159;Cafetière
2019-08-02T16:47:59.924Z;-5.38;31.39;8.58;-5.38;60.85;86.50;0.18;0.23;0.33;261.42;261.60;262.96;0.106;0.509;0.092;Cafetière
2019-08-02T16:48:01.973Z;1.38;39.81;11.27;1.38;72.33;88.40;0.19;0.28;0.34;262.63;262.08;261.60;0.020;0.539;0.124;Cafetière
2019-08-02T16:48:04.025Z;-3.86;34.69;18.53;-3.86;64.92;84.40;0.18;0.25;0.32;261.24;262.04;262.75;0.063;0.524;0.213;Cafetière
2019-08-02T16:48:06.078Z;-2.47;34.46;17.17;-2.47;65.77;88.79;0.16;0.25;0.34;263.00;261.59;261.86;0.048;0.517;0.191;Cafetière
2019-08-02T16:48:08.130Z;-2.04;34.96;15.61;-2.04;62.62;88.14;0.18;0.24;0.34;261.11;262.34;262.46;0.042;0.543;0.170;Cafetière
2019-08-02T16:48:10.184Z;-0.85;30.97;12.15;-0.85;61.29;86.03;0.19;0.23;0.33;262.46;261.07;261.49;0.000;0.489;0.139;Cafetière
2019-08-02T16:48:12.235Z;-4.71;32.28;12.14;-4.71;58.65;87.56;0.19;0.22;0.33;261.57;262.51;261.95;0.082;0.546;0.137;Cafetière
2019-08-02T16:48:14.286Z;-4.60;36.01;17.50;-4.60;61.16;90.04;0.16;0.23;0.34;262.70;261.32;262.21;0.098;0.589;0.189;Cafetière
2019-08-02T16:48:16.340Z;-0.69;36.37;15.15;-0.69;64.48;83.87;0.19;0.25;0.32;262.02;262.82;261.48;0.000;0.558;0.179;Cafetière
2019-08-02T16:48:18.392Z;-1.04;33.33;14.48;-1.04;63.65;90.78;0.18;0.24;0.35;261.50;261.70;262.51;0.022;0.518;0.154;Cafetière
2019-08-02T16:48:20.444Z;-2.81;34.23;17.79;-2.81;66.12;83.71;0.19;0.25;0.32;262.34;262.15;261.05;0.041;0.514;0.203;Cafetière
2019-08-02T16:48:22.498Z;-2.87;33.00;18.09;-2.87;59.64;86.97;0.12;0.23;0.33;260.91;261.53;262.65;0.064;0.553;0.207;Cafetière
2019-08-02T16:48:24.550Z;-3.45;35.52;15.53;-3.45;70.12;82.03;0.17;0.27;0.31;262.65;262.27;261.32;0.068;0.499;0.183;Cafetière
2019-08-02T16:48:26.602Z;-5.87;31.84;358.85;-5.87;63.18;654.43;0.18;0.24;2.49;260.83;262.04;262.65;0.107;0.491;0.547;Cafetière
2019-08-02T16:48:28.656Z;-4.85;38.80;1163.59;-4.85;66.14;1180.98;0.19;0.25;4.52;262.04;261.05;261.16;0.079;0.575;0.985;Cafetière
2019-08-02T16:48:30.710Z;-7.03;34.34;1161.37;-7.03;59.47;1178.62;0.15;0.23;4.52;261.32;262.54;260.90;0.176;0.572;0.985;Cafetière
2019-08-02T16:48:32.765Z;-8.17;36.82;1172.49;-8.17;67.35;1189.64;0.18;0.26;4.53;261.12;261.99;262.60;0.168;0.535;0.985;Cafetière
2019-08-02T16:48:34.819Z;-6.76;38.18;1163.71;-6.76;61.94;1180.88;0.17;0.24;4.51;261.69;260.87;261.68;0.133;0.613;0.985;Cafetière
2019-08-02T16:48:36.873Z;-3.37;30.50;1150.58;-3.37;64.75;1168.09;0.16;0.25;4.48;261.46;262.38;260.77;0.073;0.463;0.985;Cafetière
2019-08-02T16:48:38.925Z;-2.22;33.52;13.57;-2.22;62.33;85.29;0.17;0.24;0.33;261.28;262.52;262.20;0.045;0.529;0.152;Cafetière
2019-08-02T16:48:40.979Z;-3.04;34.58;15.96;-3.04;65.87;87.39;0.17;0.25;0.33;262.85;261.29;261.77;0.066;0.516;0.172;Cafetière
2019-08-02T16:48:43.032Z;-0.62;34.05;14.77;-0.62;64.30;84.14;0.20;0.24;0.32;262.03;262.74;261.24;0.000;0.529;0.166;Cafetière
2019-08-02T16:48:45.083Z;-2.47;34.25;13.55;-2.47;62.49;89.50;0.19;0.24;0.34;262.31;261.33;262.49;0.041;0.544;0.145;Cafetière
2019-08-02T16:48:47.135Z;-1.52;31.57;14.94;-1.52;62.01;86.58;0.16;0.24;0.33;262.06;262.80;261.58;0.025;0.500;0.162;Cafetière
2019-08-02T16:48:49.188Z;-0.74;33.51;14.39;-0.74;58.14;86.19;0.16;0.22;0.33;261.95;261.35;262.83;0.000;0.568;0.162;Cafetière
2019-08-02T16:48:51.240Z;-0.04;32.46;16.10;-0.04;65.53;90.28;0.19;0.25;0.35;262.07;262.47;261.18;0.000;0.488;0.177;Cafetière
2019-08-02T16:48:53.293Z;-3.95;35.63;15.11;-3.95;65.07;81.55;0.19;0.25;0.31;261.31;262.04;262.83;0.060;0.538;0.184;Cafetière
2019-08-02T16:48:55.345Z;-1.00;35.85;13.66;-1.00;64.74;92.61;0.17;0.25;0.35;262.56;262.59;261.65;0.022;0.541;0.140;Cafetière
2019-08-02T16:48:57.398Z;-3.29;34.55;13.39;-3.29;63.99;89.35;0.16;0.24;0.34;261.57;262.25;262.80;0.072;0.531;0.145;Cafetière
2019-08-02T16:48:59.453Z;0.37;31.50;14.19;0.37;59.98;86.57;0.17;0.23;0.33;262.75;261.50;261.48;0.000;0.517;0.162;Cafetière
2019-08-02T16:49:01.506Z;-3.86;36.24;17.10;-3.86;67.52;86.10;0.18;0.26;0.33;261.44;262.67;262.01;0.063;0.533;0.197;Cafetière
2019-08-02T16:49:03.558Z;-3.97;31.76;17.68;-3.97;56.75;97.65;0.18;0.22;0.37;262.98;261.41;262.57;0.062;0.546;0.174;Cafetière
2019-08-02T16:49:05.608Z;-4.11;35.34;15.05;-4.11;61.19;80.23;0.18;0.23;0.31;262.10;263.07;261.84;0.087;0.572;0.187;Cafetière
2019-08-02T16:49:07.660Z;-4.32;30.66;17.21;-4.32;60.73;86.16;0.18;0.23;0.33;261.77;261.17;262.62;0.085;0.494;0.197;Cafetière
2019-08-02T16:49:09.712Z;-4.20;34.57;15.84;-4.20;63.02;90.41;0.15;0.24;0.35;262.04;262.29;261.29;0.099;0.540;0.166;Cafetière
2019-08-02T16:49:11.766Z;-2.90;30.27;15.91;-2.90;62.72;82.69;0.22;0.24;0.31;261.42;262.16;263.06;0.035;0.478;0.181;Cafetière
2019-08-02T16:49:13.818Z;-3.53;33.94;16.91;-3.53;64.62;83.88;0.18;0.25;0.32;262.74;261.70;261.71;0.062;0.511;0.191;Cafetière
2019-08-02T16:49:15.869Z;0.42;36.06;14.01;0.42;65.23;88.08;0.17;0.25;0.34;261.54;262.96;262.11;0.000;0.552;0.159;Cafetière
2019-08-02T16:49:17.922Z;-1.94;34.33;17.55;-1.94;60.52;88.26;0.18;0.23;0.34;262.59;261.56;261.60;0.021;0.562;0.193;Cafetière
2019-08-02T16:49:19.974Z;0.67;33.27;14.63;0.67;64.55;81.99;0.15;0.25;0.31;261.39;262.58;262.35;0.000;0.511;0.171;Cafetière
2019-08-02T16:49:22.026Z;-0.05;33.39;15.15;-0.05;69.18;83.95;0.20;0.26;0.32;262.70;261.13;261.80;0.000;0.477;0.179;Cafetière
2019-08-02T16:49:24.079Z;-2.44;34.46;15.28;-2.44;57.64;89.02;0.18;0.22;0.34;261.41;262.77;262.22;0.042;0.590;0.168;Cafetière
2019-08-02T16:49:26.132Z;-2.00;35.47;14.50;-2.00;61.12;94.35;0.24;0.23;0.36;262.96;261.87;262.25;0.016;0.573;0.148;Cafetière
2019-08-02T16:49:28.184Z;-2.69;34.28;14.99;-2.69;57.62;84.98;0.19;0.22;0.32;261.22;262.75;262.35;0.040;0.590;0.165;Cafetière
2019-08-02T16:49:30.236Z;-0.28;31.35;18.40;-0.28;62.01;85.18;0.15;0.24;0.32;262.46;261.34;262.26;0.000;0.500;0.211;Cafetière
2019-08-02T16:49:32.288Z;0.16;35.74;15.74;0.16;68.90;87.16;0.18;0.26;0.33;261.84;262.89;261.60;0.000;0.508;0.172;Cafetière
2019-08-02T16:49:34.340Z;-1.14;33.02;12.82;-1.14;62.64;86.42;0.16;0.24;0.33;262.77;261.35;262.37;0.024;0.527;0.139;Cafetière
2019-08-02T16:49:36.393Z;-4.14;35.13;16.05;-4.14;66.18;89.79;0.16;0.25;0.34;261.74;263.34;261.70;0.094;0.529;0.178;Cafetière
2019-08-02T16:49:38.449Z;-1.23;29.27;15.70;-1.23;61.64;84.23;0.18;0.24;0.32;261.75;261.49;263.15;0.021;0.470;0.178;Cafetière
2019-08-02T16:49:40.498Z;-3.00;31.17;15.03;-3.00;60.42;83.48;0.17;0.23;0.32;262.57;262.34;260.98;0.067;0.513;0.180;Cafetière
2019-08-02T16:49:42.550Z;0.02;35.16;12.47;0.02;59.76;83.04;0.18;0.23;0.32;261.33;261.88;262.86;0.000;0.586;0.145;Cafetière
2019-08-02T16:49:44.603Z;-0.99;32.65;15.01;-0.99;64.99;86.18;0.17;0.25;0.33;262.79;261.73;261.58;0.000;0.492;0.174;Cafetière
2019-08-02T16:49:46.655Z;-4.25;35.64;14.40;-4.25;63.12;84.97;0.19;0.24;0.32;261.29;262.91;262.29;0.080;0.555;0.165;Cafetière
2019-08-02T16:49:48.708Z;-4.15;33.48;14.24;-4.15;64.41;89.19;0.16;0.25;0.34;262.80;261.20;262.29;0.094;0.512;0.157;Cafetière
2019-08-02T16:49:50.760Z;-2.42;35.81;19.77;-2.42;63.57;96.62;0.17;0.24;0.37;262.48;262.99;261.54;0.045;0.551;0.197;Cafetière
2019-08-02T16:49:52.814Z;-4.25;37.56;15.64;-4.25;69.57;85.67;0.18;0.27;0.33;261.37;262.42;262.81;0.085;0.532;0.175;Cafetière
2019-08-02T16:49:54.867Z;0.41;29.90;15.59;0.41;62.32;88.88;0.18;0.24;0.34;262.53;261.39;262.19;0.000;0.465;0.169;Cafetière
2019-08-02T16:49:56.921Z;-1.80;35.28;15.47;-1.80;65.44;94.15;0.17;0.25;0.36;261.69;262.94;261.75;0.023;0.535;0.159;Cafetière
2019-08-02T16:49:58.974Z;-0.14;34.35;14.56;-0.14;65.31;89.75;0.18;0.25;0.34;261.25;262.61;262.82;0.000;0.521;0.156;Cafetière
2019-08-02T16:50:01.024Z;-3.75;32.33;14.82;-3.75;66.65;84.67;0.18;0.26;0.32;262.47;261.05;262.65;0.065;0.480;0.165;Cafetière
2019-08-02T16:50:03.076Z;-3.76;35.98;14.30;-3.76;67.65;85.84;0.18;0.26;0.33;262.83;262.73;261.19;0.064;0.517;0.163;Cafetière
2019-08-02T16:50:05.128Z;-5.15;34.69;15.90;-5.15;64.00;88.46;0.15;0.24;0.34;261.44;262.65;262.55;0.131;0.531;0.170;Cafetière
2019-08-02T16:50:07.181Z;-1.55;32.44;15.90;-1.55;66.23;89.34;0.22;0.25;0.34;262.67;261.72;262.83;0.017;0.483;0.168;Cafetière
2019-08-02T16:50:09.235Z;-1.26;35.23;14.11;-1.26;66.58;91.48;0.17;0.25;0.35;262.69;262.00;261.01;0.022;0.526;0.153;Cafetière
2019-08-02T16:50:11.288Z;-1.98;33.48;16.44;-1.98;63.45;86.33;0.17;0.24;0.33;261.30;263.09;262.18;0.022;0.520;0.185;Cafetière
2019-08-02T16:50:13.340Z;-4.56;35.76;17.36;-4.56;58.82;81.58;0.19;0.22;0.31;262.30;261.70;263.15;0.080;0.595;0.208;Cafetière
2019-08-02T16:50:15.393Z;0.67;35.43;16.95;0.67;67.30;86.91;0.18;0.26;0.33;262.75;262.31;261.84;0.000;0.520;0.184;Cafetière
2019-08-02T16:50:17.446Z;-4.39;34.86;348.56;-4.39;65.67;643.60;0.19;0.25;2.45;261.13;262.73;262.55;0.080;0.518;0.541;Cafetière
2019-08-02T16:50:19.501Z;-6.11;38.53;1172.51;-6.11;67.42;1189.78;0.16;0.26;4.54;262.31;261.30;261.97;0.145;0.564;0.985;Cafetière
2019-08-02T16:50:21.554Z;-7.35;38.08;1161.42;-7.35;72.63;1178.50;0.18;0.28;4.51;262.17;262.19;261.08;0.150;0.523;0.985;Cafetière
2019-08-02T16:50:23.608Z;-4.64;37.58;1162.99;-4.64;65.98;1180.07;0.17;0.25;4.50;261.13;262.45;262.00;0.090;0.561;0.985;Cafetière
2019-08-02T16:50:25.662Z;-4.79;36.98;1169.73;-4.79;69.71;1187.14;0.17;0.27;4.52;261.14;261.60;262.57;0.088;0.516;0.985;Cafetière
2019-08-02T16:50:27.716Z;-1.85;33.12;14.83;-1.85;62.09;86.99;0.16;0.24;0.33;262.73;261.80;261.95;0.024;0.532;0.161;Cafetière
2019-08-02T16:50:29.769Z;-1.84;32.20;12.36;-1.84;72.44;84.25;0.16;0.28;0.32;261.74;263.14;261.83;0.024;0.442;0.142;Cafetière
2019-08-02T16:50:31.822Z;2.16;37.18;12.10;2.16;69.13;92.30;0.18;0.26;0.35;261.85;261.74;262.95;0.043;0.535;0.130;Cafetière
2019-08-02T16:50:33.875Z;-0.34;42.51;13.99;-0.34;76.19;88.90;0.18;0.29;0.34;262.59;262.45;261.45;0.000;0.551;0.146;Cafetière
2019-08-02T16:50:35.928Z;-2.77;40.22;15.64;-2.77;71.77;84.28;0.16;0.27;0.32;261.44;262.65;262.70;0.048;0.557;0.178;Cafetière
2019-08-02T16:50:37.981Z;-2.40;44.91;12.93;-2.40;72.47;86.56;0.19;0.28;0.33;262.58;261.22;262.12;0.041;0.607;0.139;Cafetière
2019-08-02T16:50:40.033Z;-0.47;43.28;13.70;-0.47;72.96;85.76;0.18;0.28;0.33;262.43;262.62;261.43;0.000;0.589;0.152;Cafetière
2019-08-02T16:50:42.087Z;-0.99;40.07;16.63;-0.99;67.60;89.13;0.14;0.26;0.34;261.41;262.18;263.24;0.000;0.592;0.180;Cafetière
2019-08-02T16:50:44.139Z;-7.97;37.68;12.81;-7.97;71.55;86.81;0.19;0.27;0.33;262.96;261.53;262.42;0.137;0.517;0.138;Cafetière
2019-08-02T16:50:46.191Z;0.65;41.94;15.19;0.65;67.90;88.33;0.18;0.26;0.34;261.70;262.61;261.24;0.000;0.604;0.170;Cafetière
2019-08-02T16:50:48.244Z;1.56;40.49;16.65;1.56;74.22;84.03;0.17;0.28;0.32;261.98;261.95;263.25;0.022;0.539;0.190;Cafetière
2019-08-02T16:50:50.297Z;-0.72;36.81;14.52;-0.72;68.44;83.01;0.16;0.26;0.32;262.95;261.91;261.67;0.000;0.526;0.169;Cafetière
2019-08-02T16:50:52.349Z;-2.43;42.35;14.30;-2.43;73.65;84.63;0.16;0.28;0.32;261.39;262.87;261.28;0.048;0.570;0.165;Cafetière
2019-08-02T16:50:54.402Z;-1.31;46.32;15.47;-1.31;73.87;88.77;0.21;0.28;0.34;262.53;261.13;262.70;0.018;0.623;0.169;Cafetière
2019-08-02T16:50:56.455Z;-2.57;38.85;14.71;-2.57;69.68;84.86;0.17;0.27;0.32;262.54;262.86;261.38;0.046;0.545;0.165;Cafetière
2019-08-02T16:50:58.507Z;-0.60;39.01;15.99;-0.60;66.98;88.82;0.17;0.26;0.34;261.89;261.91;262.94;0.000;0.582;0.169;Cafetière
2019-08-02T16:51:00.558Z;-0.42;41.51;18.13;-0.42;74.02;87.03;0.18;0.28;0.33;262.33;262.56;261.15;0.000;0.554;0.207;Cafetière
2019-08-02T16:51:02.614Z;0.29;39.32;22.64;0.29;70.81;87.42;0.18;0.27;0.33;261.49;261.87;262.97;0.000;0.551;0.252;Cafetière
2019-08-02T16:51:04.667Z;-1.02;30.64;19.04;-1.02;61.78;86.81;0.18;0.23;0.33;262.53;262.98;261.42;0.021;0.486;0.219;Cafetière
2019-08-02T16:51:06.715Z;-2.71;28.96;15.99;-2.71;62.85;88.00;0.14;0.24;0.33;261.65;262.39;262.72;0.054;0.445;0.170;Cafetière
2019-08-02T16:51:08.768Z;0.21;35.53;1168.58;0.21;63.16;1185.84;0.18;0.24;4.55;262.82;261.64;260.81;0.000;0.554;0.985;Cafetière
2019-08-02T16:51:10.825Z;-3.63;40.01;1168.27;-3.63;67.96;1185.87;0.17;0.26;4.54;261.44;262.49;261.47;0.069;0.589;0.985;Cafetière
2019-08-02T16:51:12.878Z;-5.70;33.11;1175.75;-5.70;66.06;1193.33;0.18;0.25;4.55;261.91;261.32;262.26;0.108;0.500;0.985;Cafetière
2019-08-02T16:51:14.933Z;-7.19;36.08;1158.46;-7.19;58.48;1176.22;0.23;0.22;4.50;262.58;262.22;261.24;0.118;0.616;0.985;Cafetière
2019-08-02T16:51:16.984Z;-3.31;43.40;1161.38;-3.31;72.61;1178.64;0.18;0.28;4.51;261.02;262.27;261.57;0.065;0.592;0.985;Cafetière
2019-08-02T16:51:19.037Z;-7.56;47.30;1168.90;-7.56;74.84;1185.50;0.18;0.29;4.52;262.32;261.26;262.27;0.150;0.628;0.985;Cafetière
2019-08-02T16:51:21.091Z;-7.83;45.61;1155.95;-7.83;70.90;1173.36;0.20;0.27;4.49;262.46;261.36;261.23;0.131;0.635;0.984;Cafetière
2019-08-02T16:51:23.144Z;-7.96;40.92;1160.17;-7.96;70.45;1176.88;0.20;0.27;4.50;261.44;261.98;261.50;0.131;0.568;0.986;Cafetière
2019-08-02T16:51:25.200Z;-0.95;44.83;1170.05;-0.95;74.79;1186.40;0.18;0.29;4.52;262.34;260.89;262.24;0.000;0.588;0.986;Cafetière
2019-08-02T16:51:27.252Z;-7.76;43.97;1155.12;-7.76;75.06;1172.23;0.17;0.29;4.49;262.06;262.33;261.04;0.160;0.573;0.985;Cafetière
2019-08-02T16:51:29.307Z;-2.94;46.74;1161.59;-2.94;73.99;1178.51;0.17;0.28;4.50;260.79;261.96;261.89;0.046;0.622;0.985;Cafetière
2019-08-02T16:51:31.362Z;-5.41;43.67;1165.28;-5.41;76.77;1181.91;0.20;0.29;4.51;262.55;261.02;261.88;0.097;0.560;0.986;Cafetière
2019-08-02T16:51:33.413Z;-5.24;39.63;1156.19;-5.24;73.83;1173.46;0.18;0.28;4.49;262.11;262.56;261.64;0.107;0.528;0.985;Cafetière
2019-08-02T16:51:35.466Z;-7.17;40.01;1165.88;-7.17;72.11;1183.37;0.16;0.28;4.51;261.47;261.22;262.55;0.163;0.555;0.984;Cafetière
2019-08-02T16:51:37.520Z;-6.88;44.13;1156.59;-6.88;74.31;1173.15;0.17;0.28;4.49;262.75;261.56;261.31;0.136;0.592;0.985;Cafetière
2019-08-02T16:51:39.573Z;-7.97;44.14;1161.28;-7.97;72.31;1178.62;0.17;0.28;4.50;261.56;262.59;261.92;0.156;0.608;0.985;Cafetière
2019-08-02T16:51:41.627Z;-3.96;42.06;1171.00;-3.96;74.55;1187.76;0.20;0.29;4.52;261.73;261.14;262.65;0.058;0.563;0.986;Cafetière
2019-08-02T16:51:43.682Z;-1.73;42.68;1158.06;-1.73;71.63;1174.49;0.18;0.27;4.49;262.43;261.30;261.73;0.021;0.586;0.986;Cafetière
2019-08-02T16:51:45.736Z;-7.38;41.55;1155.61;-7.38;78.96;1172.60;0.20;0.30;4.49;261.93;262.79;261.35;0.131;0.519;0.985;Cafetière
2019-08-02T16:51:47.790Z;-6.70;32.80;1163.26;-6.70;64.25;1181.35;0.18;0.25;4.51;261.14;262.21;262.06;0.129;0.498;0.984;Cafetière
2019-08-02T16:51:49.847Z;-11.27;32.08;1161.94;-11.27;62.35;1179.07;0.18;0.24;4.50;262.29;261.14;262.17;0.230;0.513;0.985;Cafetière
2019-08-02T16:51:51.901Z;-7.38;37.58;1152.92;-7.38;68.00;1171.18;0.18;0.26;4.48;262.64;261.88;261.48;0.149;0.544;0.984;Cafetière
2019-08-02T16:51:53.955Z;-8.87;35.70;1155.70;-8.87;61.50;1172.26;0.20;0.23;4.49;261.35;262.65;261.34;0.155;0.569;0.985;Cafetière
2019-08-02T16:51:56.009Z;-6.79;36.70;1163.29;-6.79;60.38;1179.54;0.22;0.23;4.49;261.45;261.71;262.53;0.104;0.596;0.986;Cafetière
2019-08-02T16:51:58.060Z;-6.18;37.72;1158.46;-6.18;71.63;1175.23;0.18;0.27;4.49;262.75;261.53;261.71;0.129;0.517;0.985;Cafetière
2019-08-02T16:52:00.112Z;-5.53;36.24;1154.46;-5.53;65.78;1171.42;0.17;0.25;4.48;261.48;262.43;261.21;0.111;0.547;0.985;Cafetière
2019-08-02T16:52:02.166Z;-9.55;33.94;1167.85;-9.55;63.80;1185.42;0.17;0.24;4.51;261.65;261.67;262.55;0.203;0.517;0.984;Cafetière
2019-08-02T16:52:04.219Z;-4.54;34.60;1159.34;-4.54;61.97;1176.40;0.19;0.24;4.50;262.45;261.00;261.61;0.081;0.549;0.985;Cafetière
2019-08-02T16:52:06.274Z;-7.54;37.98;1155.45;-7.54;61.47;1172.93;0.17;0.23;4.49;261.86;262.89;261.43;0.160;0.602;0.985;Cafetière
2019-08-02T16:52:08.329Z;-2.78;42.00;1168.75;-2.78;66.31;1186.73;0.20;0.25;4.52;261.36;262.50;262.65;0.039;0.633;0.984;Cafetière
2019-08-02T16:52:10.383Z;-8.73;36.61;1169.26;-8.73;63.73;1185.68;0.19;0.24;4.52;261.73;261.20;262.55;0.162;0.565;0.986;Cafetière
2019-08-02T16:52:12.436Z;-6.58;34.77;1162.51;-6.58;61.84;1179.73;0.16;0.24;4.50;262.61;262.10;262.05;0.142;0.550;0.985;Cafetière
2019-08-02T16:52:14.489Z;-5.01;35.69;1154.50;-5.01;63.58;1171.16;0.20;0.24;4.48;261.86;262.85;261.37;0.097;0.551;0.985;Cafetière
2019-08-02T16:52:16.543Z;-3.85;37.86;1168.17;-3.85;60.34;1185.61;0.19;0.23;4.51;261.42;262.04;262.92;0.061;0.613;0.985;Cafetière
2019-08-02T16:52:18.598Z;-4.27;35.64;1166.65;-4.27;59.87;1183.66;0.19;0.23;4.51;262.40;261.73;262.35;0.079;0.585;0.985;Cafetière
2019-08-02T16:52:20.650Z;-8.91;36.23;1151.91;-8.91;60.99;1169.14;0.17;0.23;4.48;262.09;262.47;261.23;0.180;0.590;0.984;Cafetière
2019-08-02T16:52:22.705Z;-10.72;39.32;1163.85;-10.72;65.53;1181.14;0.19;0.25;4.50;261.03;262.33;262.35;0.197;0.595;0.985;Cafetière
2019-08-02T16:52:24.758Z;-9.00;35.68;1172.74;-9.00;61.57;1189.97;0.19;0.24;4.53;261.88;261.51;262.91;0.180;0.568;0.985;Cafetière
2019-08-02T16:52:26.812Z;-3.30;37.17;1162.84;-3.30;66.06;1179.84;0.17;0.25;4.51;263.00;261.42;261.87;0.067;0.560;0.985;Cafetière
2019-08-02T16:52:28.866Z;-5.66;35.45;1155.72;-5.66;64.28;1173.15;0.17;0.25;4.48;262.26;262.33;261.61;0.111;0.544;0.985;Cafetière
2019-08-02T16:52:30.921Z;-3.23;36.17;1155.38;-3.23;61.46;1172.79;0.20;0.23;4.48;261.32;262.67;261.56;0.057;0.586;0.985;Cafetière
2019-08-02T16:52:32.974Z;-4.65;35.25;1170.52;-4.65;60.49;1187.06;0.17;0.23;4.52;261.65;262.01;262.90;0.088;0.579;0.986;Cafetière
2019-08-02T16:52:35.028Z;-4.63;34.71;1161.53;-4.63;57.01;1179.16;0.17;0.22;4.50;262.92;261.50;262.09;0.091;0.596;0.985;Cafetière
2019-08-02T16:52:37.082Z;-9.16;36.49;1152.98;-9.16;63.07;1170.29;0.20;0.24;4.48;262.61;262.10;261.19;0.170;0.571;0.984;Cafetière
2019-08-02T16:52:39.136Z;-8.18;35.48;1153.29;-8.18;64.54;1170.12;0.17;0.25;4.47;261.34;262.85;261.50;0.185;0.542;0.985;Cafetière
2019-08-02T16:52:41.194Z;-5.61;35.94;1168.21;-5.61;64.10;1184.62;0.19;0.24;4.51;261.27;261.82;262.81;0.103;0.546;0.986;Cafetière
2019-08-02T16:52:43.248Z;-7.00;36.89;1165.12;-7.00;65.85;1182.71;0.18;0.25;4.51;262.91;261.67;262.40;0.126;0.547;0.985;Cafetière
